Category,Cutomer,Description,Nutrient Data Bank Number,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Vitamins.Vitamin B12
Brown rice cereal,karnold@company.com,"Brown rice cereal, baby food, dry, instant",57805500,85.98,0,33.4,6.5,0,0,8.7,0.72,1,0.61,3,55,0.368,47.6,28,0
Mixed cereal with bananas,tsalazaar@company.com,"Mixed cereal with bananas, baby food, dry, instant",57806000,77.1,0,28.6,7.8,96,0,10.7,6.68,4.5,0.846,4.6,696,0.256,47.5,90,0.24
Multigrain,bjoseph@company.com,"Multigrain, whole grain cereal, baby food, dry, instant",57806050,80.06,0,27.1,6.7,64,0,6.67,26.67,4.58,1.058,6.67,800,0.225,30,95,4.69
Oatmeal cereal with bananas,ewelch@company.com,"Oatmeal cereal with bananas, baby food, dry, instant",57806100,78.07,0,28.7,5.2,157,0,6.67,26.66,4.7,1.267,6.67,800,0.391,45,118,3.33
Oatmeal cereal with fruit,greeves@company.com,"Oatmeal cereal with fruit, baby food, dry, instant, toddler",57806200,74.1,0,31.6,7.8,32,0,10.5,11.09,5.4,1.572,7.05,286,0.34,14.3,107,0
Whole wheat cereal with apples,gfleming@company.com,"Whole wheat cereal with apples, baby food, dry, instant",57807010,83.2,0,42.1,6.7,203,0,6.6,26.66,1.7,0.639,4.8,600,0.62,45,140,3.33
Cereal,eburke@company.com,"Cereal, baby food, jarred, NFS",57820000,15.82,0,4.1,0.9,54,0,0.89,8.85,82,0.126,0.89,6,0.074,7.5,11,0.22
Rice cereal,kpatel@company.com,"Rice cereal, baby food, jarred, NFS",57820100,17.1,0,1.9,1,4,0,1.2,2.24,81,0.114,0.4,17,0.051,6.73,3,0
Mixed cereal with applesauce and bananas,lsharma@company.com,"Mixed cereal with applesauce and bananas, baby food, jarred",57822000,18.58,0,3.5,1,10,0,0.71,11.1,79.8,0.081,0.51,91,0.055,6.81,7,0.51
Oatmeal with applesauce and bananas,kmullur@company.com,"Oatmeal with applesauce and bananas, baby food, jarred",57823000,15.82,0,4.1,0.9,54,0,0.89,8.85,82,0.126,0.89,6,0.074,7.5,11,0.22
Rice cereal with applesauce and bananas,Karanmathur@company.com,"Rice cereal with applesauce and bananas, baby food, jarred",57824000,17.1,0,1.9,1,4,0,1.2,2.24,81,0.114,0.4,17,0.051,6.73,3,0
Rice cereal with mixed fruit,amaro@company.com,"Rice cereal with mixed fruit, baby food, jarred",57824500,17.1,0,1.9,1,4,0,1.2,2.24,81,0.114,0.4,17,0.051,6.73,3,0
Gerber Graduates Finger Snacks Cereal,adunn@company.com,"Gerber Graduates Finger Snacks Cereal, baby food",57830100,76.68,0,22.9,2.3,11,0,6.4,28,3.7,1.646,9.9,400,0.22,22.5,27,0
Burrito,rharris@company.com,"Burrito, taco, or quesadilla with egg",58100000,19.15,172,93.7,1.4,244,511,10.52,1.88,55.84,4.299,12.52,136,0.078,2.21,17,0.36
Burrito,gneal@company.com,"Burrito, taco, or quesadilla with egg and potato",58100005,20.7,144,81.6,1.6,208,430,9.26,1.67,54.8,4.019,13.24,117,0.081,1.95,17,0.3
Burrito,karnold@company.com,"Burrito, taco, or quesadilla with egg and breakfast meat",58100010,16.76,160,89,1.2,211,442,11.6,1.77,55.04,4.91,14.51,119,0.077,2.07,17,0.44
Burrito,amaro@company.com,"Burrito, taco, or quesadilla with egg and breakfast meat, from fast food",58100013,22.97,137,131.8,1.2,204,78,11.1,2.57,47.55,6.404,15.63,132,0.075,2.28,18,0.74
Burrito,adunn@company.com,"Burrito, taco, or quesadilla with egg, potato, and breakfast meat",58100015,18.46,138,79,1.4,184,380,10.33,1.6,54.23,4.577,14.87,105,0.08,1.87,17,0.37
Burrito,rharris@company.com,"Burrito, taco, or quesadilla with egg, potato, and breakfast meat, from fast food",58100017,17.74,141,67.5,1.3,80,212,11.15,2.18,54.83,5.521,13.94,136,0.088,2.05,18,0.55
Burrito,gneal@company.com,"Burrito, taco, or quesadilla with egg, beans, and breakfast meat",58100020,16.18,131,76.8,1.7,173,362,10.41,1.55,59.13,4.14,12.26,103,0.086,1.96,20,0.36
Burrito with meat,karnold@company.com,Burrito with meat,58100100,14.45,41,21.6,1.2,35,795,13.02,1.69,55.86,7.065,14.48,206,0.067,1.83,20,0.64
Burrito with meat and beans,tsalazaar@company.com,Burrito with meat and beans,58100120,16.85,29,18.5,2,30,736,11.06,1.68,58.28,5.867,11.56,202,0.082,1.78,24,0.39
Burrito with meat and beans,bjoseph@company.com,"Burrito with meat and beans, from fast food",58100125,23.37,12,27.9,3.7,77,160,7.03,2.1,60.9,2.733,6.8,90,0.106,1.82,23,0.27
Burrito with meat and sour cream,ewelch@company.com,Burrito with meat and sour cream,58100135,13.05,43,21.2,1.1,30,682,11.51,1.94,58.32,7.505,15.18,191,0.06,1.58,18,0.58
Burrito with meat,greeves@company.com,"Burrito with meat, beans, and sour cream",58100140,15.16,33,18.6,1.7,26,634,9.86,1.92,60.33,6.46,12.64,188,0.073,1.54,22,0.37
Burrito with meat,gfleming@company.com,"Burrito with meat, beans, and sour cream, from fast food",58100145,26.78,16,23.4,3.6,5,799,8.56,1.7,54.79,3.191,7.86,114,0.147,2.22,31,0.37
Burrito with meat,eburke@company.com,"Burrito with meat, beans, and rice",58100160,17.6,27,17.5,1.9,28,687,10.5,1.57,58.95,5.485,10.82,189,0.081,1.74,23,0.37
Burrito with meat,kpatel@company.com,"Burrito with meat, beans, rice, and sour cream",58100165,15.9,31,17.7,1.6,25,597,9.45,1.81,60.79,6.094,11.93,178,0.073,1.52,21,0.34
Burrito with chicken,lsharma@company.com,Burrito with chicken,58100200,16.59,56,27.7,1.3,32,868,16.89,1.81,52.28,6.168,12.02,241,0.069,1.6,23,0.31
Burrito with chicken and beans,kmullur@company.com,Burrito with chicken and beans,58100220,18,34,21,2.1,28,762,12.59,1.73,56.9,5.372,10.23,217,0.085,1.67,26,0.22
Burrito with chicken and sour cream,Karanmathur@company.com,Burrito with chicken and sour cream,58100235,14.6,56,26.3,1.1,27,724,14.5,2.08,55.72,6.826,13.23,218,0.06,1.34,21,0.29
Burrito with chicken,amaro@company.com,"Burrito with chicken, beans, and sour cream",58100245,16.01,38,20.7,1.8,24,649,11.08,1.98,59.31,6.081,11.59,200,0.075,1.43,23,0.22
Burrito with chicken,adunn@company.com,"Burrito with chicken, beans, and rice",58100255,18.72,32,19.6,2,26,708,11.88,1.61,57.73,4.995,9.52,202,0.083,1.64,25,0.21
Burrito with chicken,rharris@company.com,"Burrito with chicken, beans, rice, and sour cream",58100260,16.75,36,19.6,1.7,23,609,10.57,1.86,59.87,5.713,10.9,188,0.074,1.42,23,0.21
Burrito with beans and rice,gneal@company.com,"Burrito with beans and rice, meatless",58100300,19.68,16,14.9,2.6,23,636,8.8,1.56,61.04,4.449,8.29,186,0.095,1.69,27,0.14
Burrito with beans,karnold@company.com,"Burrito with beans, meatless",58100320,19.1,17,15.7,2.7,25,680,9.22,1.66,60.53,4.748,8.83,198,0.097,1.73,28,0.16
Burrito with beans,amaro@company.com,"Burrito with beans, meatless, from fast food",58100325,31.23,5,18.8,4.2,5,943,7.35,1.73,53.17,2.309,6.05,124,0.164,2.37,34,0.16
Burrito with beans,adunn@company.com,"Burrito with beans, rice, and sour cream, meatless",58100330,17.76,22,15.4,2.2,21,555,7.99,1.8,62.57,5.173,9.69,175,0.085,1.49,25,0.15
Chilaquiles,rharris@company.com,"Chilaquiles, tortilla casserole with salsa, cheese, and egg",58100360,24.15,78,47.8,2.9,165,1017,8.63,2.42,47.77,6.208,17.41,159,0.085,1.08,39,0.21
Chilaquiles,gneal@company.com,"Chilaquiles, tortilla casserole with salsa and cheese, no egg",58100370,28.34,19,17.1,3.5,95,1199,7.71,2.78,44.53,6.518,17.29,177,0.087,0.93,44,0.13
Enchilada,karnold@company.com,"Enchilada, no sauce",58100500,10.59,26,28,2.4,54,1544,9.15,2.05,71.66,2.624,7.24,87,0.093,1.34,26,0.5
Enchilada with meat and beans,tsalazaar@company.com,"Enchilada with meat and beans, red-chile or enchilada sauce",58100520,12.17,15,20.1,2.8,50,1429,6.57,1.99,73.99,2.079,5.86,85,0.095,1.17,28,0.26
Enchilada with meat and beans,bjoseph@company.com,"Enchilada with meat and beans, green-chile or enchilada sauce",58100525,13.67,16,20.5,2.6,155,0,6.93,1.98,70.57,2.403,7.56,77,0.097,1.08,30,0.28
Enchilada with meat,ewelch@company.com,"Enchilada with meat, red-chile or enchilada sauce",58100530,10.59,26,28,2.4,54,1544,9.15,2.05,71.66,2.624,7.24,87,0.093,1.34,26,0.5
Enchilada with meat,greeves@company.com,"Enchilada with meat, green-chile or enchilada sauce",58100535,12.11,28,29,2.1,168,0,9.73,2.04,67.77,3.016,9.18,79,0.094,1.26,28,0.54
Enchilada with chicken and beans,gfleming@company.com,"Enchilada with chicken and beans, red-chile or enchilada sauce",58100620,12.16,16,16.6,2.8,50,1428,6.22,1.99,75.03,1.761,5.25,85,0.088,0.9,28,0.08
Enchilada with chicken and beans,eburke@company.com,"Enchilada with chicken and beans, green-chile or enchilada sauce",58100625,13.66,17,16.7,2.6,155,0,6.56,1.98,71.68,2.062,6.9,77,0.089,0.8,30,0.09
Enchilada with chicken,kpatel@company.com,"Enchilada with chicken, red-chile or enchilada sauce",58100630,10.58,28,20.4,2.4,54,1542,8.4,2.05,73.91,1.937,5.91,87,0.077,0.78,26,0.12
Enchilada with chicken,lsharma@company.com,"Enchilada with chicken, green-chile or enchilada sauce",58100635,12.09,30,20.8,2.1,168,0,8.93,2.04,70.19,2.277,7.75,79,0.077,0.65,28,0.13
Enchilada with beans,kmullur@company.com,"Enchilada with beans, meatless, red-chile or enchilada sauce",58100720,13.53,5,13.3,3.2,46,1330,4.34,1.94,76,1.609,4.68,82,0.097,1.01,30,0.04
Enchilada with beans,Karanmathur@company.com,"Enchilada with beans, green-chile or enchilada sauce",58100725,15,5,13.2,3.1,143,0,4.54,1.92,72.96,1.879,6.17,75,0.099,0.92,32,0.05
Enchilada,amaro@company.com,"Enchilada, just cheese, meatless, no beans, red-chile or enchilada sauce",58100800,11.15,22,10.2,2.4,55,1586,7.27,2.18,69.69,4.897,10.21,209,0.071,0.72,26,0.2
Enchilada,adunn@company.com,"Enchilada, just cheese, meatless, no beans, green-chile or enchilada sauce",58100805,12.75,24,9.9,2.2,173,0,7.73,2.17,65.54,5.473,12.44,210,0.071,0.59,29,0.22
Taco or tostada with meat,rharris@company.com,Taco or tostada with meat,58101320,19.23,30,31.8,2.7,88,3719,10.47,2.27,53.68,5.189,14.42,101,0.095,1.42,35,0.72
Taco or tostada with meat,gneal@company.com,"Taco or tostada with meat, from fast food",58101323,19.85,28,32,3.9,120,1,8.86,0.9,57.02,4.384,12.7,89,0.077,1.19,32,0.93
Taco or tostada with meat and sour cream,karnold@company.com,Taco or tostada with meat and sour cream,58101325,17.33,34,30.4,2.3,77,3217,9.42,2.48,55.89,6.01,15.38,103,0.084,1.24,32,0.65
Soft taco with meat,amaro@company.com,Soft taco with meat,58101345,20.38,26,24.4,2.1,58,3283,10.69,2.96,55.74,4.065,10.81,118,0.095,2.15,21,0.63
Soft taco with meat,adunn@company.com,"Soft taco with meat, from fast food",58101347,20.23,25,25.9,2.9,66,0,9.25,1.57,58.78,4.155,9.75,123,0.067,1.67,19,0.84
Soft taco with meat and sour cream,rharris@company.com,Soft taco with meat and sour cream,58101350,18.54,31,24,1.9,52,2885,9.73,3.06,57.47,4.937,12.1,118,0.086,1.9,20,0.58
Soft taco with meat and sour cream,gneal@company.com,"Soft taco with meat and sour cream, from fast food",58101357,19.04,26,25.3,2.6,60,0,8.73,1.45,60.54,4.377,9.83,125,0.062,1.52,18,0.8
Soft taco with chicken,karnold@company.com,Soft taco with chicken,58101450,21.24,38,24.9,2,61,1133,12.52,2.32,54.36,3.412,9.69,127,0.08,1.82,21,0.18
Soft taco with chicken,tsalazaar@company.com,"Soft taco with chicken, from fast food",58101457,19.69,29,28.2,1.2,77,0,13.3,1.3,58.42,2.559,6.35,122,0.06,1.59,24,0.12
Soft taco with chicken and sour cream,bjoseph@company.com,Soft taco with chicken and sour cream,58101460,18.79,41,24.1,1.7,53,966,11.03,2.48,57.12,4.405,11.12,123,0.071,1.56,19,0.19
Taco or tostada with chicken,ewelch@company.com,Taco or tostada with chicken,58101520,20.39,44,34.1,2.6,98,1330,12.75,1.45,50.96,4.684,13.9,111,0.078,0.94,38,0.21
Taco or tostada with chicken and sour cream,greeves@company.com,Taco or tostada with chicken and sour cream,58101525,17.73,47,31.6,2.2,82,1105,11.01,1.78,54.69,5.605,14.82,109,0.068,0.8,33,0.21
Taco or tostada with fish,gfleming@company.com,Taco or tostada with fish,58101540,20.39,26,37.5,2.6,97,1322,10.09,1.47,55.62,4.208,12.04,109,0.066,0.78,38,0.79
Soft taco with fish,eburke@company.com,Soft taco with fish,58101555,21.23,23,27.8,2,61,1128,10.24,2.33,58.33,3.011,8.12,125,0.069,1.67,21,0.67
Soft taco with beans,kpatel@company.com,Soft taco with beans,58101610,21.33,6,15.8,3.1,38,781,6.29,1.83,65.21,2.192,5.12,98,0.105,1.79,28,0.06
Soft taco with beans and sour cream,lsharma@company.com,Soft taco with beans and sour cream,58101615,19.55,11,16.2,2.8,35,698,5.88,2,66.04,3.039,6.64,98,0.096,1.61,26,0.08
Soft taco with meat and beans,kmullur@company.com,Soft taco with meat and beans,58101620,20.99,15,19.6,2.7,47,1883,8.25,2.34,60.92,3.023,7.64,107,0.101,1.96,25,0.31
Soft taco with chicken and beans,Karanmathur@company.com,Soft taco with chicken and beans,58101625,21.29,19,19.5,2.6,48,925,8.82,2.03,60.79,2.69,6.98,110,0.095,1.8,25,0.11
Soft taco with meat,amaro@company.com,"Soft taco with meat, beans, and sour cream",58101630,19.16,20,19.7,2.4,42,1669,7.6,2.48,62.14,3.89,9.08,107,0.092,1.74,23,0.3
Soft taco with chicken,adunn@company.com,"Soft taco with chicken, beans, and sour cream",58101635,19.23,24,19.5,2.3,42,810,8.03,2.2,62.31,3.612,8.51,109,0.085,1.59,23,0.12
Taco or tostada with beans,rharris@company.com,Taco or tostada with beans,58101720,20.79,6,20.8,3.7,59,870,5.74,1.21,64.2,2.887,7.36,84,0.107,1.22,40,0.07
Taco or tostada with beans and sour cream,gneal@company.com,Taco or tostada with beans and sour cream,58101725,18.9,12,20.6,3.2,53,768,5.36,1.47,65.24,3.737,8.77,86,0.097,1.08,36,0.08
Taco or tostada with meat and beans,karnold@company.com,Taco or tostada with meat and beans,58101730,20.2,16,25.7,3.2,72,2113,7.82,1.68,59.48,3.9,10.46,92,0.102,1.31,38,0.35
Taco or tostada with meat and beans,amaro@company.com,"Taco or tostada with meat and beans, from fast food",58101733,19.28,25,31,3.9,109,1,8.51,0.87,58.9,4.043,11.73,84,0.082,1.21,32,0.84
Taco or tostada with chicken and beans,adunn@company.com,Taco or tostada with chicken and beans,58101735,20.63,21,26,3.2,75,1052,8.51,1.31,58.97,3.597,9.95,95,0.096,1.11,39,0.12
Taco or tostada with meat,rharris@company.com,"Taco or tostada with meat, beans, and sour cream",58101745,18.27,22,25,2.8,64,1848,7.16,1.92,61.01,4.75,11.7,94,0.092,1.15,34,0.33
Taco or tostada with chicken,gneal@company.com,"Taco or tostada with chicken, beans, and sour cream",58101750,18.42,26,25.1,2.8,65,906,7.67,1.6,60.92,4.502,11.25,95,0.085,0.96,35,0.14
Ground beef with tomato sauce and taco seasonings on a cornbread crust,karnold@company.com,Ground beef with tomato sauce and taco seasonings on a cornbread crust,58101800,20.49,38,33.2,2.6,135,817,9.57,7.02,59.68,2.709,8.12,53,0.07,1.61,18,0.74
Mexican casserole made with ground beef,tsalazaar@company.com,"Mexican casserole made with ground beef, beans, tomato sauce, cheese, taco seasonings, and corn chips",58101820,17.44,33,35.8,3.1,86,2069,13.3,1.13,54.88,4.041,12.67,100,0.135,1.9,36,0.81
Mexican casserole made with ground beef,bjoseph@company.com,"Mexican casserole made with ground beef, tomato sauce, cheese, taco seasonings, and corn chips",58101830,14.56,45,36.5,1.6,117,2827,14.64,1.41,51.81,5.491,17.11,122,0.097,1.7,31,1.1
Taco or tostada salad with meat,ewelch@company.com,Taco or tostada salad with meat,58101930,16.4,15,20,2.9,117,276,7.49,1.8,65.24,2.893,9.34,85,0.105,1.9,20,0.38
Taco or tostada salad with chicken,greeves@company.com,Taco or tostada salad with chicken,58101935,16.21,19,18.8,2.8,116,272,7.86,1.78,66.42,2.29,8.04,83,0.103,1.67,21,0.1
Taco or tostada salad,gfleming@company.com,"Taco or tostada salad, meatless",58101940,19.21,5,13.8,3.7,116,279,5.31,1.84,66.6,2.136,7.37,88,0.124,1.88,23,0.05
Taco or tostada salad with meat and sour cream,eburke@company.com,Taco or tostada salad with meat and sour cream,58101945,14.93,21,19.9,2.5,103,241,6.86,2,66.22,3.799,10.59,87,0.094,1.67,19,0.36
Taco or tostada salad with chicken and sour cream,kpatel@company.com,Taco or tostada salad with chicken and sour cream,58101950,14.78,24,18.9,2.5,102,239,7.19,1.98,67.24,3.261,9.44,85,0.092,1.47,19,0.11
Taco or tostada salad,lsharma@company.com,"Taco or tostada salad, meatless with sour cream",58101955,17.37,11,14.5,3.3,101,244,4.95,2.04,67.41,3.148,8.89,90,0.111,1.66,21,0.07
Tamale with meat,kmullur@company.com,Tamale with meat,58103120,14.8,40,24.5,1.2,5,0,8.63,0.4,61.27,4.946,13.69,52,0.063,0.54,24,0.1
Tamale with chicken,Karanmathur@company.com,Tamale with chicken,58103130,14.8,40,24.5,1.2,5,0,8.63,0.4,61.27,4.946,13.69,52,0.063,0.54,24,0.1
Tamale,amaro@company.com,"Tamale, meatless, with sauce, Puerto Rican or Caribbean style",58103210,9.45,40,32.9,1.4,453,0,1.5,2.58,41.63,16.968,44.37,17,0.058,1.08,8,0
Tamale,adunn@company.com,"Tamale, plain, meatless, no sauce, Mexican style",58103250,26.68,17,24.2,3.2,145,0,3.48,7.42,61.32,2.629,7.21,24,0.028,0.53,29,0
Tamale casserole with meat,rharris@company.com,Tamale casserole with meat,58103310,15.47,18,19.6,1.7,39,533,6.33,2.03,68.78,2.88,7.97,38,0.085,0.85,23,0.36
Nachos with cheese and sour cream,gneal@company.com,Nachos with cheese and sour cream,58104090,21.75,24,21,3.9,55,1594,8.43,1.66,55.9,5.065,12,172,0.103,0.99,38,0.13
Nachos with cheese,karnold@company.com,Nachos with cheese,58104120,34.91,3,26.4,3.2,9,1,4.32,2.17,37.4,2.173,21.5,63,0.064,0.75,42,0.07
Nachos with meat and cheese,amaro@company.com,Nachos with meat and cheese,58104130,17.8,37,34.6,3.3,46,1339,13.52,1.05,54.25,4.91,12.51,141,0.105,1.47,36,0.76
Nachos with chicken and cheese,adunn@company.com,Nachos with chicken and cheese,58104150,17.36,46,33.9,3.2,44,1306,14.17,1.02,57.02,3.581,9.69,135,0.1,1.01,37,0.18
Nachos with chili,rharris@company.com,Nachos with chili,58104160,22.98,32,18.3,3,61,594,10.14,1.16,50.68,5.51,14.22,206,0.094,2.28,50,0.13
Nachos with meat,gneal@company.com,"Nachos with meat, cheese, and sour cream",58104180,20.09,16,27.3,3.4,42,229,5.96,1.5,59.96,2.917,12.31,56,0.096,0.92,31,0.32
Nachos with chicken,karnold@company.com,"Nachos with chicken, cheese, and sour cream",58104190,16.2,47,32.5,2.9,41,1188,13.11,1.24,58.48,4.176,10.56,132,0.093,0.92,34,0.19
Gordita,tsalazaar@company.com,"Gordita, sope, or chalupa with beans",58104260,23.62,5,15,3.4,33,659,6.03,1.66,60.81,2.32,7.7,93,0.108,1.67,32,0.05
Gordita,bjoseph@company.com,"Gordita, sope, or chalupa with beans and sour cream",58104270,21.88,10,15.4,3.1,30,599,5.7,1.82,61.93,3.036,8.77,94,0.1,1.53,30,0.06
Gordita,ewelch@company.com,"Gordita, sope, or chalupa with meat and sour cream",58104280,21.93,26,22.1,2.5,44,2429,9,2.7,53.13,4.686,14,110,0.094,1.78,27,0.49
Gordita,greeves@company.com,"Gordita, sope, or chalupa with meat",58104290,23.84,22,22.1,2.7,48,2705,9.71,2.58,51.2,3.938,13.14,110,0.103,1.97,28,0.52
Gordita,gfleming@company.com,"Gordita, sope, or chalupa with chicken and sour cream",58104320,21.99,33,21.6,2.3,43,786,9.83,2.15,53.38,4.146,13.08,112,0.081,1.46,27,0.15
Gordita,eburke@company.com,"Gordita, sope, or chalupa with chicken",58104340,24.36,30,21.9,2.6,49,894,10.84,1.98,50.69,3.328,12.22,114,0.089,1.65,29,0.14
Chimichanga with meat,kpatel@company.com,Chimichanga with meat,58104500,26.66,13,18.4,2.9,34,1664,8.82,2.64,50.6,3.688,11.55,122,0.107,2.38,26,0.27
Chimichanga,lsharma@company.com,"Chimichanga, meatless",58104520,24.92,4,14.3,3.1,25,676,6.58,2.03,58.08,2.696,8.33,106,0.104,2.06,27,0.04
Chimichanga with chicken,kmullur@company.com,Chimichanga with chicken,58104530,28.28,17,19,3,35,868,9.74,2.48,48.04,3.549,11.56,130,0.106,2.35,27,0.09
Chimichanga with meat and sour cream,Karanmathur@company.com,Chimichanga with meat and sour cream,58104535,27.12,23,17.4,2.3,39,1961,8.95,3.34,46.31,5.461,15.35,145,0.086,2.3,20,0.34
Chimichanga,amaro@company.com,"Chimichanga, meatless, with sour cream",58104540,23.02,9,14.7,2.8,23,613,6.19,2.16,59.48,3.392,9.36,105,0.096,1.87,25,0.05
Chimichanga with chicken and sour cream,adunn@company.com,Chimichanga with chicken and sour cream,58104550,25.79,22,19.3,2.7,32,775,8.98,2.62,50.35,4.369,12.61,128,0.097,2.1,25,0.1
Quesadilla,rharris@company.com,"Quesadilla, just cheese, meatless",58104710,32.48,32,10,2.3,20,0,12.74,2.56,34.02,8.306,18.02,321,0.078,2.38,23,0.32
Quesadilla,gneal@company.com,"Quesadilla, just cheese, from fast food",58104720,29.74,37,10.4,2.1,28,0,13.4,2.4,34.84,9.076,19.23,347,0.074,2.17,23,0.37
Quesadilla with meat,karnold@company.com,Quesadilla with meat,58104730,29.02,37,17.8,2,18,0,14.49,2.29,37.04,7.704,16.82,288,0.079,2.38,23,0.49
Quesadilla with chicken,amaro@company.com,Quesadilla with chicken,58104740,29,41,16,2,18,0,14.24,2.28,37.44,7.586,16.77,288,0.076,2.2,23,0.33
Quesadilla with chicken,adunn@company.com,"Quesadilla with chicken, from fast food",58104745,24.04,37,29.8,1.7,5,0,15.05,1.88,42.62,6.154,15.25,269,0.076,1.77,25,0.19
Quesadilla with vegetables,rharris@company.com,Quesadilla with vegetables,58104750,29.37,28,9.7,2.2,112,0,11.42,2.67,40.72,7.36,15.98,286,0.076,2.18,22,0.29
Quesadilla with vegetables and meat,gneal@company.com,Quesadilla with vegetables and meat,58104760,29.18,33,13.7,2.1,66,0,12.94,2.48,38.92,7.527,16.39,287,0.077,2.28,23,0.39
Quesadilla with vegetables and chicken,karnold@company.com,Quesadilla with vegetables and chicken,58104770,29.17,35,12.8,2.1,66,0,12.82,2.48,39.12,7.468,16.36,287,0.076,2.19,23,0.31
Taquito or flauta with cheese,tsalazaar@company.com,Taquito or flauta with cheese,58104800,33.09,27,12.6,4.6,2,0,10.52,0.73,43.35,5.582,11.37,252,0.121,0.94,60,0.16
Taquito or flauta with meat,bjoseph@company.com,Taquito or flauta with meat,58104820,33.46,11,18.9,2.8,119,413,9.4,1.66,42.45,2.621,12.79,97,0.102,2.67,24,0.28
Taquito or flauta with meat and cheese,ewelch@company.com,Taquito or flauta with meat and cheese,58104825,33.46,11,18.9,2.8,119,413,9.4,1.66,42.45,2.621,12.79,97,0.102,2.67,24,0.28
Taquito or flauta with chicken,greeves@company.com,Taquito or flauta with chicken,58104830,33.63,13,15.9,2.9,111,133,9.21,1.3,42.74,2.31,12.54,104,0.1,2.47,24,0.18
Taquito or flauta with chicken and cheese,gfleming@company.com,Taquito or flauta with chicken and cheese,58104835,33.63,13,15.9,2.9,111,133,9.21,1.3,42.74,2.31,12.54,104,0.1,2.47,24,0.18
Taquito or flauta with egg,eburke@company.com,Taquito or flauta with egg,58104900,27.02,114,71.3,2,155,371,10.61,2.33,47.36,4.927,12.77,178,0.082,2.45,19,0.32
Taquito or flauta with egg and breakfast meat,kpatel@company.com,Taquito or flauta with egg and breakfast meat,58104905,25.62,113,71.7,1.8,146,351,11.9,2.2,46.05,5.318,14.01,168,0.084,2.37,20,0.31
Fajita with chicken and vegetables,lsharma@company.com,Fajita with chicken and vegetables,58105000,14.73,36,24.6,1.5,58,911,9.67,2.76,66.92,2.385,7.23,56,0.063,1.18,17,0.12
Fajita with meat and vegetables,kmullur@company.com,Fajita with meat and vegetables,58105050,14.73,27,33.7,1.5,58,911,10.36,2.76,66.46,2.555,7.09,57,0.069,1.48,18,0.44
Fajita with vegetables,Karanmathur@company.com,Fajita with vegetables,58105075,15.84,15,10.7,1.8,189,924,5.44,3.43,68.27,3.909,8.71,129,0.076,1.16,17,0.1
Pupusa,amaro@company.com,"Pupusa, cheese-filled",58105100,22.39,32,16.9,2.9,2,0,11.72,1.2,50.36,6.479,13.25,325,0.037,0.56,36,0.45
Pupusa,adunn@company.com,"Pupusa, bean-filled",58105105,28.44,6,8.9,3,2,0,5.55,0.74,60.81,1.47,3.82,96,0.108,0.89,41,0.04
Pupusa,rharris@company.com,"Pupusa, meat-filled",58105110,23.02,29,38.4,2.6,26,752,11.51,1.45,53.12,3.166,10.43,49,0.065,1.01,38,0.28
Pizza,gneal@company.com,"Pizza, cheese, from frozen, thin crust",58106200,28.8,21,18.9,3,30,2013,11.91,3.71,46.01,5.698,11.07,228,0.091,2.14,24,0.62
Pizza,karnold@company.com,"Pizza, cheese, from frozen, thick crust",58106205,32.91,16,17.1,2.5,24,1925,12.37,5.09,43.46,3.825,8.78,177,0.255,1.77,26,0.7
